    # BBN prediction of the primordial abundances (He-4 and Deuterium) as a function of
    # 1)the baryon density $\Omega_b h^2$ and
    # 2)the number of extra relativistic degrees of freedom $\Delta N$
    #
    # $\Delta N=0$ is the number of extra relativistic species (which mimic decoupled neutrinos).
    # If $\Delta N=0$, then $N_{eff} = 3.0440$ because of QED effects and Incomplete Neutrino decoupling (arXiv:2008.01074).
    #
    # Computation performed with PRIMAT (Python port by Cyril Pitrou 2018-2026)
    # Details on arXiv:1801.08023 and update arXiv:2011.11320
    # Last update 2026 (notably including the LUNA rate for the d(p,g)He3 reaction)
    #
    # Neutron Decay rate $\tau_n$ is 878.4s (+-0.5s), following Particle Data Group 2026
    # CMB temperature is 2.7255 K (without taking into account a possible uncertainty)
    #
    # He4 is given either as $Y^BBN_P = 4 Y_{He4}$ where $Y_{He4}$ is the ratio of He-4 number density to baryons number density.
    # He4 is also provided as $Y_P = Y_{He4} * m_{He4} /[Y_{He4} m_{He4} + (1 - 4*Y_{He4}) m_H1]$
    # where $m_{He4}=4.0026032541$ and $m_H1=1.00782503223$ are atomic masses.
    #
    # Deuterium is given as the ratio of its number density to the H1 number density and noted $D/H$.
    #
    # eta10 is $10^{10} eta_0$ where $eta_0$ is the density ratio between baryons and photons AT THE END OF BBN.
    # Hence eta10 ignores the extra production of He4 by stars after BBN. Whenever possible, working with $\Omega_b h^2$ is better.
    #
    # Errors are computed with a Monte-Carlo method on 100 samples, varying nuclear rates and tau_n.
    # See PRIMAT paper (2018) for details.
    #
    # Ombh2       eta10       DeltaN          Yp              Yp^BBN          sig(Yp^BBN)     D/H             sig(D/H)
  0.019000    5.20122     5.000000        0.294210        0.295696        0.0001174843    5.285396e-05    4.465319e-07
  0.020000    5.47497     5.000000        0.294715        0.296202        0.0001173309    4.870294e-05    4.194447e-07
  0.020200    5.52972     5.000000        0.294813        0.296300        0.0001172633    4.793633e-05    4.144489e-07
  0.020400    5.58447     5.000000        0.294909        0.296397        0.0001172629    4.718928e-05    4.095939e-07
  0.020600    5.63922     5.000000        0.295003        0.296491        0.0001172       4.646094e-05    4.048572e-07
  0.020800    5.69397     5.000000        0.295097        0.296585        0.000117173     4.57505e-05     4.002442e-07
  0.021000    5.74872     5.000000        0.295189        0.296677        0.0001172164    4.505751e-05    3.957503e-07
  0.021200    5.80347     5.000000        0.295281        0.296770        0.0001171444    4.438155e-05    3.913666e-07
  0.021400    5.85822     5.000000        0.295371        0.296860        0.0001170992    4.372153e-05    3.870945e-07
  0.021600    5.91297     5.000000        0.295460        0.296949        0.0001170441    4.307732e-05    3.82919e-07
  0.021800    5.96772     5.000000        0.295548        0.297038        0.0001170792    4.244818e-05    3.788594e-07
  0.022000    6.02246     5.000000        0.295635        0.297125        0.0001169489    4.18337e-05     3.748929e-07
  0.022200    6.07721     5.000000        0.295721        0.297211        0.0001169469    4.123342e-05    3.710163e-07
  0.022400    6.13196     5.000000        0.295807        0.297298        0.0001169257    4.064689e-05    3.672281e-07
  0.022600    6.18671     5.000000        0.295892        0.297382        0.0001169396    4.007348e-05    3.635328e-07
  0.022800    6.24146     5.000000        0.295974        0.297465        0.0001168418    3.951285e-05    3.599231e-07
  0.023000    6.29621     5.000000        0.296057        0.297548        0.000116906     3.896467e-05    3.56394e-07
  0.023200    6.35096     5.000000        0.296138        0.297629        0.0001168735    3.842854e-05    3.529439e-07
  0.023400    6.40571     5.000000        0.296219        0.297711        0.0001167881    3.790406e-05    3.495742e-07
  0.023600    6.46046     5.000000        0.296299        0.297791        0.0001167619    3.739081e-05    3.462803e-07
  0.023800    6.51521     5.000000        0.296378        0.297870        0.0001167344    3.688849e-05    3.430496e-07
  0.024000    6.56996     5.000000        0.296456        0.297949        0.0001167316    3.639676e-05    3.398967e-07
  0.025000    6.84371     5.000000        0.296836        0.298329        0.0001165757    3.408641e-05    3.250913e-07
  0.026000    7.11746     5.000000        0.297196        0.298691        0.0001164796    3.199779e-05    3.117395e-07
  0.027000    7.39121     5.000000        0.297542        0.299037        0.0001163961    3.010172e-05    2.99635e-07
  0.028000    7.66496     5.000000        0.297871        0.299367        0.0001162265    2.837341e-05    2.886147e-07
  0.029000    7.9387      5.000000        0.298187        0.299684        0.000116137     2.679227e-05    2.785275e-07
  0.030000    8.21245     5.000000        0.298491        0.299989        0.000116119     2.534103e-05    2.692706e-07
  0.031000    8.4862      5.000000        0.298783        0.300282        0.000115903     2.400477e-05    2.607355e-07
  0.032000    8.75995     5.000000        0.299063        0.300563        0.0001159034    2.277084e-05    2.528392e-07
  0.033000    9.0337      5.000000        0.299334        0.300834        0.0001158293    2.162833e-05    2.454945e-07
  0.034000    9.30745     5.000000        0.299596        0.301097        0.0001157293    2.056802e-05    2.38652e-07
  0.035000    9.58119     5.000000        0.299849        0.301351        0.0001156356    1.958154e-05    2.322627e-07
  0.036000    9.85494     5.000000        0.300093        0.301596        0.0001156518    1.866182e-05    2.262597e-07
  0.037000    10.1287     5.000000        0.300330        0.301833        0.0001154913    1.780265e-05    2.206171e-07
  0.038000    10.4024     5.000000        0.300559        0.302063        0.0001154086    1.699845e-05    2.152988e-07
  0.039000    10.6762     5.000000        0.300783        0.302288        0.000115334     1.624454e-05    2.102638e-07
  0.040000    10.9499     5.000000        0.300999        0.302504        0.0001153264    1.553644e-05    2.054844e-07
  0.005000    1.36874     5.500000        0.278677        0.280116        0.0001388136    0.0005236392    3.605427e-06
  0.006000    1.64249     5.500000        0.282601        0.284052        0.0001306272    0.0003807507    2.675131e-06
  0.007000    1.91624     5.500000        0.285422        0.286882        0.0001262793    0.000290596     2.067445e-06
  0.008000    2.18999     5.500000        0.287582        0.289048        0.0001237661    0.0002303125    1.654789e-06
  0.009000    2.46374     5.500000        0.289313        0.290784        0.0001221338    0.0001880197    1.363771e-06
  0.010000    2.73748     5.500000        0.290747        0.292222        0.0001210355    0.0001571476    1.151468e-06
  0.011000    3.01123     5.500000        0.291968        0.293447        0.0001202257    0.0001338606    9.918263e-07
  0.012000    3.28498     5.500000        0.293027        0.294509        0.000119613     0.0001158074    8.685974e-07
  0.013000    3.55873     5.500000        0.293961        0.295446        0.0001190186    0.0001014856    7.713454e-07
  0.014000    3.83248     5.500000        0.294795        0.296282        0.000118655     8.989949e-05    6.931005e-07
  0.015000    4.10623     5.500000        0.295549        0.297039        0.0001183177    8.036751e-05    6.290588e-07
  0.016000    4.37997     5.500000        0.296235        0.297726        0.0001181005    7.241076e-05    5.759117e-07
  0.017000    4.65372     5.500000        0.296864        0.298358        0.0001177911    6.568445e-05    5.312012e-07
  0.018000    4.92747     5.500000        0.297447        0.298942        0.000117569     5.99346e-05     4.931984e-07
  0.019000    5.20122     5.500000        0.297987        0.299484        0.0001173885    5.497084e-05    4.605506e-07
  0.020000    5.47497     5.500000        0.298493        0.299991        0.0001171881    5.064809e-05    4.322532e-07
  0.020200    5.52972     5.500000        0.298590        0.300088        0.0001171419    4.985014e-05    4.270402e-07
  0.020400    5.58447     5.500000        0.298685        0.300184        0.0001171222    4.907238e-05    4.219836e-07
  0.020600    5.63922     5.500000        0.298780        0.300279        0.0001171245    4.831429e-05    4.17043e-07
  0.020800    5.69397     5.500000        0.298874        0.300373        0.00011712      4.757507e-05    4.122384e-07
  0.021000    5.74872     5.500000        0.298966        0.300466        0.0001170616    4.685406e-05    4.075295e-07
  0.021200    5.80347     5.500000        0.299057        0.300557        0.0001170676    4.615048e-05    4.029652e-07
  0.021400    5.85822     5.500000        0.299147        0.300647        0.0001169227    4.546395e-05    3.985156e-07
  0.021600    5.91297     5.500000        0.299236        0.300736        0.0001169106    4.479377e-05    3.941644e-07
  0.021800    5.96772     5.500000        0.299324        0.300825        0.0001169135    4.413945e-05    3.899191e-07
  0.022000    6.02246     5.500000        0.299411        0.300912        0.0001168735    4.350044e-05    3.857878e-07
  0.022200    6.07721     5.500000        0.299497        0.300998        0.000116797     4.287605e-05    3.817453e-07
  0.022400    6.13196     5.500000        0.299582        0.301083        0.0001168325    4.226604e-05    3.778059e-07
  0.022600    6.18671     5.500000        0.299666        0.301168        0.000116831     4.166991e-05    3.739477e-07
  0.022800    6.24146     5.500000        0.299749        0.301251        0.0001167983    4.10871e-05     3.701879e-07
  0.023000    6.29621     5.500000        0.299832        0.301334        0.0001167368    4.05173e-05     3.665095e-07
  0.023200    6.35096     5.500000        0.299913        0.301415        0.0001166977    3.995989e-05    3.629138e-07
  0.023400    6.40571     5.500000        0.299995        0.301497        0.0001166348    3.941479e-05    3.594015e-07
  0.023600    6.46046     5.500000        0.300074        0.301577        0.0001166822    3.888144e-05    3.559681e-07
  0.023800    6.51521     5.500000        0.300153        0.301656        0.0001166799    3.835949e-05    3.526145e-07
  0.024000    6.56996     5.500000        0.300230        0.301733        0.0001166872    3.784836e-05    3.493219e-07
  0.025000    6.84371     5.500000        0.300609        0.302113        0.0001164795    3.544824e-05    3.339147e-07
  0.026000    7.11746     5.500000        0.300970        0.302475        0.0001163626    3.327937e-05    3.200299e-07
  0.027000    7.39121     5.500000        0.301313        0.302820        0.0001162916    3.131096e-05    3.074505e-07
  0.028000    7.66496     5.500000        0.301642        0.303149        0.0001161576    2.951732e-05    2.959954e-07
  0.029000    7.9387      5.500000        0.301958        0.303466        0.000116118     2.787699e-05    2.855335e-07
  0.030000    8.21245     5.500000        0.302260        0.303768        0.0001159574    2.637157e-05    2.759395e-07
  0.031000    8.4862      5.500000        0.302551        0.304060        0.0001158536    2.498587e-05    2.670873e-07
  0.032000    8.75995     5.500000        0.302831        0.304341        0.0001155254    2.370658e-05    2.589069e-07
  0.033000    9.0337      5.500000        0.303102        0.304613        0.0001157035    2.252234e-05    2.51317e-07
  0.034000    9.30745     5.500000        0.303361        0.304873        0.0001155427    2.14233e-05     2.442424e-07
  0.035000    9.58119     5.500000        0.303613        0.305126        0.0001155314    2.040102e-05    2.376406e-07
  0.036000    9.85494     5.500000        0.303857        0.305371        0.0001154323    1.944803e-05    2.314603e-07
  0.037000    10.1287     5.500000        0.304093        0.305607        0.0001153167    1.855777e-05    2.25644e-07
  0.038000    10.4024     5.500000        0.304321        0.305836        0.0001152966    1.772463e-05    2.201621e-07
  0.039000    10.6762     5.500000        0.304543        0.306058        0.0001152413    1.694352e-05    2.149908e-07
  0.040000    10.9499     5.500000        0.304758        0.306274        0.000115145     1.620996e-05    2.100932e-07
  0.005000    1.36874     6.000000        0.282103        0.283552        0.0001399609    0.0005487382    3.774502e-06
  0.006000    1.64249     6.000000        0.286101        0.287562        0.0001312825    0.0003986698    2.80021e-06
  0.007000    1.91624     6.000000        0.288965        0.290435        0.0001267912    0.0003039418    2.161813e-06
  0.008000    2.18999     6.000000        0.291153        0.292629        0.0001239725    0.0002406243    1.727918e-06
  0.009000    2.46374     6.000000        0.292901        0.294383        0.0001223084    0.0001962362    1.42186e-06
  0.010000    2.73748     6.000000        0.294348        0.295834        0.000121168     0.0001638659    1.198693e-06
  0.011000    3.01123     6.000000        0.295576        0.297065        0.0001203562    0.0001394719    1.031008e-06
  0.012000    3.28498     6.000000        0.296641        0.298134        0.0001196573    0.00012058      9.016748e-07
  0.013000    3.55873     6.000000        0.297580        0.299075        0.0001191581    0.0001056068    7.997148e-07
  0.014000    3.83248     6.000000        0.298415        0.299913        0.0001187939    9.350379e-05    7.177387e-07
  0.015000    4.10623     6.000000        0.299171        0.300671        0.000118482     8.355525e-05    6.507355e-07
  0.016000    4.37997     6.000000        0.299859        0.301361        0.0001181008    7.525752e-05    5.951518e-07
  0.017000    4.65372     6.000000        0.300490        0.301994        0.0001178165    6.824781e-05    5.484243e-07
  0.018000    4.92747     6.000000        0.301072        0.302578        0.0001176254    6.226003e-05    5.08729e-07
  0.019000    5.20122     6.000000        0.301613        0.303120        0.0001174313    5.709396e-05    4.746675e-07
  0.020000    5.47497     6.000000        0.302117        0.303625        0.0001172393    5.259759e-05    4.451536e-07
  0.020200    5.52972     6.000000        0.302214        0.303723        0.0001171983    5.176789e-05    4.397292e-07
  0.020400    5.58447     6.000000        0.302310        0.303819        0.0001171729    5.095944e-05    4.344388e-07
  0.020600    5.63922     6.000000        0.302404        0.303913        0.0001171453    5.017132e-05    4.292909e-07
  0.020800    5.69397     6.000000        0.302498        0.304008        0.0001171572    4.940295e-05    4.242704e-07
  0.021000    5.74872     6.000000        0.302590        0.304100        0.000117157     4.865338e-05    4.193875e-07
  0.021200    5.80347     6.000000        0.302681        0.304191        0.0001171396    4.792238e-05    4.146349e-07
  0.021400    5.85822     6.000000        0.302771        0.304281        0.0001170826    4.720895e-05    4.099843e-07
  0.021600    5.91297     6.000000        0.302860        0.304371        0.0001169701    4.651259e-05    4.054542e-07
  0.021800    5.96772     6.000000        0.302948        0.304459        0.0001169593    4.58328e-05     4.010379e-07
  0.022000    6.02246     6.000000        0.303035        0.304546        0.0001169889    4.516898e-05    3.967392e-07
  0.022200    6.07721     6.000000        0.303121        0.304633        0.000116876     4.45205e-05     3.925189e-07
  0.022400    6.13196     6.000000        0.303206        0.304718        0.0001168196    4.388687e-05    3.884085e-07
  0.022600    6.18671     6.000000        0.303290        0.304801        0.0001168407    4.326785e-05    3.844027e-07
  0.022800    6.24146     6.000000        0.303373        0.304884        0.0001168549    4.266247e-05    3.804801e-07
  0.023000    6.29621     6.000000        0.303455        0.304967        0.0001167614    4.207083e-05    3.766538e-07
  0.023200    6.35096     6.000000        0.303537        0.305049        0.000116718     4.149229e-05    3.729137e-07
  0.023400    6.40571     6.000000        0.303617        0.305130        0.0001166914    4.092635e-05    3.69267e-07
  0.023600    6.46046     6.000000        0.303696        0.305209        0.0001166884    4.037255e-05    3.656975e-07
  0.023800    6.51521     6.000000        0.303775        0.305288        0.000116698     3.983074e-05    3.62195e-07
  0.024000    6.56996     6.000000        0.303853        0.305366        0.0001167178    3.930045e-05    3.587832e-07
  0.025000    6.84371     6.000000        0.304231        0.305745        0.000116536     3.680986e-05    3.427613e-07
  0.026000    7.11746     6.000000        0.304591        0.306106        0.0001164068    3.456019e-05    3.283249e-07
  0.027000    7.39121     6.000000        0.304934        0.306450        0.0001163213    3.25192e-05     3.152587e-07
  0.028000    7.66496     6.000000        0.305262        0.306779        0.0001162025    3.065988e-05    3.033794e-07
  0.029000    7.9387      6.000000        0.305576        0.307094        0.0001160834    2.895997e-05    2.925325e-07
  0.030000    8.21245     6.000000        0.305878        0.307397        0.0001160255    2.74004e-05     2.82579e-07
  0.031000    8.4862      6.000000        0.306167        0.307687        0.0001159225    2.596507e-05    2.734173e-07
  0.032000    8.75995     6.000000        0.306446        0.307966        0.0001158063    2.464024e-05    2.649495e-07
  0.033000    9.0337      6.000000        0.306715        0.308236        0.000115701     2.34141e-05     2.571088e-07
  0.034000    9.30745     6.000000        0.306974        0.308496        0.0001156068    2.227639e-05    2.498075e-07
  0.035000    9.58119     6.000000        0.307226        0.308748        0.0001155389    2.121826e-05    2.429885e-07
  0.036000    9.85494     6.000000        0.307469        0.308992        0.0001154756    2.023194e-05    2.366149e-07
  0.037000    10.1287     6.000000        0.307703        0.309227        0.0001153983    1.931069e-05    2.306276e-07
  0.038000    10.4024     6.000000        0.307931        0.309456        0.0001153137    1.844863e-05    2.249868e-07
  0.039000    10.6762     6.000000        0.308152        0.309677        0.000115215     1.764039e-05    2.196706e-07
  0.040000    10.9499     6.000000        0.308367        0.309893        0.0001151589    1.688141e-05    2.146354e-07
  0.005000    1.36874     6.500000        0.285388        0.286847        0.0001412984    0.0005741782    3.94461e-06
  0.006000    1.64249     6.500000        0.289459        0.290930        0.0001320785    0.0004168422    2.926683e-06
  0.007000    1.91624     6.500000        0.292366        0.293846        0.0001271477    0.0003174715    2.25747e-06
  0.008000    2.18999     6.500000        0.294580        0.296067        0.0001243464    0.0002510688    1.80191e-06
  0.009000    2.46374     6.500000        0.296347        0.297838        0.000122587     0.0002045505    1.48066e-06
  0.010000    2.73748     6.500000        0.297806        0.299302        0.0001212882    0.0001706562    1.246449e-06
  0.011000    3.01123     6.500000        0.299042        0.300542        0.0001203623    0.0001451387    1.070572e-06
  0.012000    3.28498     6.500000        0.300114        0.301616        0.0001197363    0.0001253941    9.350977e-07
  0.013000    3.55873     6.500000        0.301055        0.302560        0.0001191628    0.0001097591    8.28337e-07
  0.014000    3.83248     6.500000        0.301895        0.303403        0.0001187449    9.713283e-05    7.425891e-07
  0.015000    4.10623     6.500000        0.302652        0.304162        0.0001185236    8.676223e-05    6.725414e-07
  0.016000    4.37997     6.500000        0.303341        0.304853        0.000118116     7.811891e-05    6.144803e-07
  0.017000    4.65372     6.500000        0.303972        0.305485        0.000117784     7.082242e-05    5.657479e-07
  0.018000    4.92747     6.500000        0.304555        0.306070        0.0001175617    6.459382e-05    5.243327e-07
  0.019000    5.20122     6.500000        0.305096        0.306612        0.0001174435    5.922326e-05    4.888221e-07
  0.020000    5.47497     6.500000        0.305600        0.307118        0.0001172362    5.4552e-05      4.580722e-07
  0.020200    5.52972     6.500000        0.305697        0.307215        0.0001171849    5.369022e-05    4.524432e-07
  0.020400    5.58447     6.500000        0.305793        0.307311        0.0001172213    5.285061e-05    4.469339e-07
  0.020600    5.63922     6.500000        0.305887        0.307406        0.0001171354    5.203211e-05    4.415744e-07
  0.020800    5.69397     6.500000        0.305981        0.307500        0.0001170762    5.123432e-05    4.36354e-07
  0.021000    5.74872     6.500000        0.306072        0.307592        0.0001170952    5.045624e-05    4.312553e-07
  0.021200    5.80347     6.500000        0.306163        0.307683        0.0001170006    4.969733e-05    4.263072e-07
  0.021400    5.85822     6.500000        0.306253        0.307773        0.0001169472    4.895687e-05    4.214732e-07
  0.021600    5.91297     6.500000        0.306343        0.307863        0.0001168974    4.823426e-05    4.167705e-07
  0.021800    5.96772     6.500000        0.306430        0.307950        0.000116907     4.752862e-05    4.121663e-07
  0.022000    6.02246     6.500000        0.306517        0.308038        0.0001168998    4.683976e-05    4.076837e-07
  0.022200    6.07721     6.500000        0.306603        0.308124        0.0001168697    4.616699e-05    4.033142e-07
  0.022400    6.13196     6.500000        0.306687        0.308208        0.0001168224    4.550965e-05    3.990471e-07
  0.022600    6.18671     6.500000        0.306771        0.308293        0.0001167966    4.486732e-05    3.948645e-07
  0.022800    6.24146     6.500000        0.306854        0.308375        0.0001168106    4.423948e-05    3.907937e-07
  0.023000    6.29621     6.500000        0.306937        0.308459        0.0001167238    4.362596e-05    3.868092e-07
  0.023200    6.35096     6.500000        0.307017        0.308539        0.0001167118    4.302568e-05    3.829248e-07
  0.023400    6.40571     6.500000        0.307098        0.308620        0.0001167074    4.243877e-05    3.791289e-07
  0.023600    6.46046     6.500000        0.307177        0.308700        0.0001166466    4.186458e-05    3.754243e-07
  0.023800    6.51521     6.500000        0.307255        0.308778        0.0001166428    4.130273e-05    3.717889e-07
  0.024000    6.56996     6.500000        0.307334        0.308856        0.000116561     4.075307e-05    3.682368e-07
  0.025000    6.84371     6.500000        0.307711        0.309234        0.000116481     3.81715e-05     3.516012e-07
  0.026000    7.11746     6.500000        0.308070        0.309595        0.0001163212    3.584055e-05    3.366198e-07
  0.027000    7.39121     6.500000        0.308412        0.309938        0.0001162116    3.372645e-05    3.230638e-07
  0.028000    7.66496     6.500000        0.308739        0.310266        0.0001161245    3.180123e-05    3.107497e-07
  0.029000    7.9387      6.500000        0.309052        0.310580        0.0001160267    3.004155e-05    2.995054e-07
  0.030000    8.21245     6.500000        0.309353        0.310882        0.0001159032    2.842758e-05    2.89205e-07
  0.031000    8.4862      6.500000        0.309642        0.311171        0.0001159276    2.694248e-05    2.797284e-07
  0.032000    8.75995     6.500000        0.309920        0.311450        0.0001158017    2.557205e-05    2.709746e-07
  0.033000    9.0337      6.500000        0.310187        0.311718        0.0001156985    2.430394e-05    2.628734e-07
  0.034000    9.30745     6.500000        0.310446        0.311978        0.0001155642    2.312741e-05    2.553266e-07
  0.035000    9.58119     6.500000        0.310697        0.312229        0.0001154112    2.203343e-05    2.483054e-07
  0.036000    9.85494     6.500000        0.310938        0.312471        0.000115375     2.101376e-05    2.417327e-07
  0.037000    10.1287     6.500000        0.311172        0.312706        0.000115368     2.006156e-05    2.355688e-07
  0.038000    10.4024     6.500000        0.311398        0.312932        0.0001152776    1.917047e-05    2.297665e-07
  0.039000    10.6762     6.500000        0.311619        0.313154        0.0001152148    1.833526e-05    2.243006e-07
  0.040000    10.9499     6.500000        0.311833        0.313368        0.0001151178    1.755088e-05    2.191347e-07
  0.005000    1.36874     7.000000        0.288542        0.290011        0.0001424411    0.0005999565    4.117057e-06
  0.006000    1.64249     7.000000        0.292687        0.294168        0.0001328023    0.0004352678    3.055043e-06
  0.007000    1.91624     7.000000        0.295638        0.297128        0.0001276528    0.0003311892    2.354716e-06
  0.008000    2.18999     7.000000        0.297879        0.299375        0.000124635     0.0002616506    1.877259e-06
  0.009000    2.46374     7.000000        0.299664        0.301165        0.0001227799    0.0002129658    1.540435e-06
  0.010000    2.73748     7.000000        0.301133        0.302639        0.0001213646    0.0001775209    1.294978e-06
  0.011000    3.01123     7.000000        0.302379        0.303889        0.0001205162    0.0001508611    1.110801e-06
  0.012000    3.28498     7.000000        0.303455        0.304967        0.0001197741    0.000130251     9.689825e-07
  0.013000    3.55873     7.000000        0.304401        0.305916        0.0001192499    0.0001139448    8.573357e-07
  0.014000    3.83248     7.000000        0.305244        0.306761        0.0001187628    0.0001007873    7.677351e-07
  0.015000    4.10623     7.000000        0.306003        0.307522        0.0001184512    8.99891e-05     6.946148e-07
  0.016000    4.37997     7.000000        0.306693        0.308214        0.0001180992    8.099599e-05    6.34011e-07
  0.017000    4.65372     7.000000        0.307325        0.308848        0.0001178916    7.340953e-05    5.831939e-07
  0.018000    4.92747     7.000000        0.307908        0.309432        0.0001176916    6.693715e-05    5.400855e-07
  0.019000    5.20122     7.000000        0.308448        0.309974        0.0001173717    6.136014e-05    5.030984e-07
  0.020000    5.47497     7.000000        0.308952        0.310480        0.0001171743    5.65117e-05     4.711133e-07
  0.020200    5.52972     7.000000        0.309049        0.310577        0.0001171759    5.561757e-05    4.652397e-07
  0.020400    5.58447     7.000000        0.309145        0.310673        0.0001171715    5.474648e-05    4.595104e-07
  0.020600    5.63922     7.000000        0.309239        0.310767        0.0001170971    5.389755e-05    4.539412e-07
  0.020800    5.69397     7.000000        0.309333        0.310861        0.0001170159    5.307007e-05    4.485054e-07
  0.021000    5.74872     7.000000        0.309425        0.310953        0.0001169867    5.226312e-05    4.4321e-07
  0.021200    5.80347     7.000000        0.309515        0.311044        0.0001169574    5.14761e-05     4.380595e-07
  0.021400    5.85822     7.000000        0.309606        0.311135        0.0001169439    5.070825e-05    4.330413e-07
  0.021600    5.91297     7.000000        0.309694        0.311224        0.0001169434    4.995901e-05    4.281428e-07
  0.021800    5.96772     7.000000        0.309782        0.311311        0.0001169407    4.922746e-05    4.233785e-07
  0.022000    6.02246     7.000000        0.309869        0.311399        0.0001169003    4.851347e-05    4.187102e-07
  0.022200    6.07721     7.000000        0.309955        0.311485        0.0001169167    4.781613e-05    4.141601e-07
  0.022400    6.13196     7.000000        0.310039        0.311569        0.000116872     4.713475e-05    4.097215e-07
  0.022600    6.18671     7.000000        0.310123        0.311653        0.0001168513    4.646914e-05    4.053955e-07
  0.022800    6.24146     7.000000        0.310205        0.311736        0.0001167743    4.581858e-05    4.011619e-07
  0.023000    6.29621     7.000000        0.310288        0.311819        0.0001167508    4.518269e-05    3.970291e-07
  0.023200    6.35096     7.000000        0.310369        0.311900        0.0001167331    4.456096e-05    3.929932e-07
  0.023400    6.40571     7.000000        0.310449        0.311980        0.0001166209    4.395298e-05    3.890477e-07
  0.023600    6.46046     7.000000        0.310528        0.312060        0.0001165726    4.335815e-05    3.852037e-07
  0.023800    6.51521     7.000000        0.310606        0.312138        0.0001165983    4.277621e-05    3.814246e-07
  0.024000    6.56996     7.000000        0.310684        0.312216        0.0001165413    4.220678e-05    3.77739e-07
  0.025000    6.84371     7.000000        0.311060        0.312593        0.0001164559    3.953368e-05    3.604685e-07
  0.026000    7.11746     7.000000        0.311418        0.312952        0.0001163197    3.712076e-05    3.449324e-07
  0.027000    7.39121     7.000000        0.311760        0.313295        0.0001162478    3.493322e-05    3.308864e-07
  0.028000    7.66496     7.000000        0.312087        0.313622        0.0001160863    3.294181e-05    3.181333e-07
  0.029000    7.9387      7.000000        0.312399        0.313935        0.0001159443    3.1122e-05      3.064837e-07
  0.030000    8.21245     7.000000        0.312698        0.314236        0.0001158833    2.945336e-05    2.9583e-07
  0.031000    8.4862      7.000000        0.312986        0.314524        0.0001158229    2.791839e-05    2.860244e-07
  0.032000    8.75995     7.000000        0.313264        0.314803        0.0001156857    2.650229e-05    2.769824e-07
  0.033000    9.0337      7.000000        0.313530        0.315070        0.0001155399    2.519203e-05    2.686122e-07
  0.034000    9.30745     7.000000        0.313788        0.315329        0.0001155091    2.39767e-05     2.608383e-07
  0.035000    9.58119     7.000000        0.314037        0.315578        0.0001155308    2.284668e-05    2.535922e-07
  0.036000    9.85494     7.000000        0.314277        0.315819        0.0001152983    2.179375e-05    2.468273e-07
  0.037000    10.1287     7.000000        0.314511        0.316054        0.000115336     2.081055e-05    2.404754e-07
  0.038000    10.4024     7.000000        0.314737        0.316280        0.0001152097    1.989057e-05    2.34516e-07
  0.039000    10.6762     7.000000        0.314956        0.316499        0.0001152355    1.902824e-05    2.288886e-07
  0.040000    10.9499     7.000000        0.315169        0.316713        0.0001150931    1.821852e-05    2.235901e-07
