5.847333721528250733e-02,1.000039668100254353e+00,1.000038802453675046e+00,1.000038356952919649e+00,1.000038356926709948e+00,5.222307253413209071e-04,-4.151305489363821266e-07
5.928752433446637243e-02,1.000040807394384723e+00,1.000039881857952340e+00,1.000039406018583099e+00,1.000039405987014129e+00,5.361078112566324775e-04,-4.324462407057083624e-07
6.011304825597100360e-02,1.000041980295523159e+00,1.000040990773847893e+00,1.000040482575208944e+00,1.000040482537201791e+00,5.504120135928653465e-04,-4.502993649069253479e-07
6.095006683427945521e-02,1.000043187694280356e+00,1.000042130058376166e+00,1.000041587460594128e+00,1.000041587414967958e+00,5.650137164382098166e-04,-4.687119776747294964e-07
6.179874012185258836e-02,1.000044430953260344e+00,1.000043300339250596e+00,1.000042720976635602e+00,1.000042720921774375e+00,5.799357477377855988e-04,-4.876717270008157357e-07
6.265923039973352038e-02,1.000045710950558053e+00,1.000044502560814230e+00,1.000043884088020141e+00,1.000043884022204566e+00,5.953170751730149949e-04,-5.072064156452782413e-07
6.353170220857876083e-02,1.000047028979515362e+00,1.000045737468568507e+00,1.000045077297996965e+00,1.000045077219055445e+00,6.108070723481132808e-04,-5.273139009887017892e-07
6.441632238012130751e-02,1.000048386316727100e+00,1.000047005859605820e+00,1.000046301190280484e+00,1.000046301095585566e+00,6.269570176378328526e-04,-5.479962355003920038e-07
6.531326006907166304e-02,1.000049784036769918e+00,1.000048308686471543e+00,1.000047556663007375e+00,1.000047556549554573e+00,6.433021570363201469e-04,-5.692759719178042133e-07
6.622268678546307241e-02,1.000051223577645310e+00,1.000049646735481135e+00,1.000048844222900968e+00,1.000048844086959487e+00,6.600646787750821766e-04,-5.911496829824613997e-07
6.714477642744741404e-02,1.000052706267310354e+00,1.000051020906665533e+00,1.000050164578327072e+00,1.000050164415564824e+00,6.771760760362231443e-04,-6.136244363741383268e-07
6.807970531454744789e-02,1.000054233477322141e+00,1.000052432121892210e+00,1.000051518449526666e+00,1.000051518254814420e+00,6.947679334832031683e-04,-6.367065367163249334e-07
6.902765222137202672e-02,1.000055806522938129e+00,1.000053881387141574e+00,1.000052906694902211e+00,1.000052906462205238e+00,7.127056572427885144e-04,-6.604084854533454063e-07
6.998879841180109806e-02,1.000057426976503017e+00,1.000055369601747124e+00,1.000054329923095953e+00,1.000054329645320372e+00,7.310378623562232420e-04,-6.847287871147855753e-07
7.096332767364643690e-02,1.000059096317587715e+00,1.000056897776843590e+00,1.000055788928724265e+00,1.000055788597564277e+00,7.498939355140087732e-04,-7.096739625955805764e-07
7.195142635379507545e-02,1.000060815934652680e+00,1.000058467038705379e+00,1.000057284690654580e+00,1.000057284296409055e+00,7.691543790371039788e-04,-7.352577405805860167e-07
7.295328339384192506e-02,1.000062587494477961e+00,1.000060078389952700e+00,1.000058817922569565e+00,1.000058817453937987e+00,7.888644429029528261e-04,-7.614809078848594481e-07
7.396909036621890365e-02,1.000064412652335255e+00,1.000061732891985633e+00,1.000060389431727037e+00,1.000060388875441131e+00,8.090064577685198398e-04,-7.883494383964517738e-07
7.499904151082678605e-02,1.000066293141155471e+00,1.000063431605360709e+00,1.000062000013186791e+00,1.000061999353559106e+00,8.296154651218348372e-04,-8.158706106264901337e-07
7.604333377217718792e-02,1.000068230709753925e+00,1.000065175661282835e+00,1.000063650518266734e+00,1.000063649737172433e+00,8.506916205402490589e-04,-8.440479151161639493e-07
7.710216683705174712e-02,1.000070227318596627e+00,1.000066966021661230e+00,1.000065341667055518e+00,1.000065340743040876e+00,8.720358144462337160e-04,-8.728856186746014600e-07
7.817574317268607964e-02,1.000072285188118526e+00,1.000068803584542199e+00,1.000067073922889849e+00,1.000067072830808979e+00,8.938521504038354293e-04,-9.023854252721008606e-07
7.926426806548442228e-02,1.000074406190573972e+00,1.000070689701519244e+00,1.000068848192126048e+00,1.000068846903197972e+00,9.161640670208034227e-04,-9.325459838782634847e-07
8.036794966027435705e-02,1.000076592351819560e+00,1.000072625547862692e+00,1.000070665355461852e+00,1.000070663836181595e+00,9.389662089006689614e-04,-9.633684897591976437e-07
8.148699900010764052e-02,1.000078845924202042e+00,1.000074612226447890e+00,1.000072526106671855e+00,1.000072524317738187e+00,9.621403339775922185e-04,-9.948453926211797693e-07
8.262163006661527032e-02,1.000081168989382707e+00,1.000076651039113473e+00,1.000074431439151423e+00,1.000074429335606974e+00,9.860012181241457202e-04,-1.026984529750585295e-06
8.377205982092436609e-02,1.000083563931107200e+00,1.000078743149406479e+00,1.000076382081544590e+00,1.000076379611115840e+00,1.010110715706136328e-03,-1.059782151258126248e-06
